408	16841	16860
409	16861	16874
410	16875	16890
411	16891	16894
412	16895	16898
413	16899	16908
414	16909	16914
415	16915	16918
416	16919	16922
417	16923	16940
418	16941	16972
419	16973	16998
420	16999	17056
421	17057	17132
422	17133	17160
423	17161	17214
424	17215	17296
425	17297	17360
426	17361	17460
427	17461	17488
428	17489	17562
429	17563	17650
430	17651	17722
431	17723	17788
432	17789	17878
433	17879	17940
434	17941	17976
435	17977	18020
436	18021	18136
437	18137	18214
438	18215	18314
439	18315	18370
440	18371	18392
441	18393	18456
442	18457	18516
443	18517	18578
444	18579	18644
445	18645	18718
446	18719	18772
447	18773	18880
448	18881	18904
449	18905	19046
450	19047	19132
451	19133	19282
452	19283	19362
453	19363	19428
454	19429	19460
455	19461	19512
456	19513	19558
457	19559	19658
458	19659	19724
459	19725	19798
460	19799	19936
461	19937	19994
462	19995	20126
463	20127	20244
464	20245	20266
465	20267	20332
466	20333	20350
467	20351	20410
468	20411	20462
469	20463	20564
470	20565	20664
471	20665	20684
472	20685	20820
473	20821	20896
474	20897	20958
475	20959	20988
476	20989	21022
477	21023	21060
478	21061	21094
479	21095	21150
480	21151	21168
481	21169	21192
482	21193	21272
483	21273	21310
484	21311	21354
485	21355	21422
486	21423	21490
487	21491	21522
488	21523	21552
489	21553	21610
490	21611	21714
491	21715	21804
492	21805	21842
493	21843	21900
494	21901	21924
495	21925	21952
496	21953	22024
497	22025	22118
498	22119	22182
499	22183	22214
500	22215	22284
501	22285	22312
502	22313	22504
503	22505	22600
504	22601	22672
505	22673	22706
506	22707	22770
507	22771	22822
508	22823	22882
509	22883	22930
510	22931	23018
511	23019	23086
512	23087	23134
513	23135	23224
514	23225	23268
515	23269	23314
516	23315	23468
517	23469	23546
518	23547	23726
519	23727	23768
520	23769	23876
521	23877	23944
522	23945	23964
523	23965	24044
524	24045	24052
525	24053	24090
526	24091	24114
527	24115	24128
528	24129	24134
529	24135	24150
530	24151	24178
531	24179	24230
532	24231	24254
533	24255	24260
534	24261	24322
535	24323	24374
536	24375	24470
537	24471	24596
538	24597	24630
539	24631	24640
540	24641	24702
541	24703	24728
542	24729	24828
543	24829	24892
544	24893	24930
545	24931	25048
546	25049	25142
547	25143	25276
548	25277	25328
549	25329	25404
550	25405	25528
551	25529	25532
552	25533	25642
553	25643	25774
554	25775	25808
555	25809	25818
556	25819	25888
557	25889	25956
558	25957	26032
559	26033	26206
560	26207	26388
561	26389	26398
562	26399	26432
563	26433	26472
564	26473	26548
565	26549	26620
566	26621	26714
567	26715	26842
568	26843	26996
569	26997	27050
570	27051	27130
571	27131	27140
572	27141	27206
573	27207	27254
574	27255	27282
575	27283	27286
576	27287	27312
577	27313	27368
578	27369	27426
579	27427	27432
580	27433	27438
581	27439	27478
582	27479	27564
583	27565	27596
584	27597	27600
585	27601	27624
586	27625	27734
587	27735	27790
588	27791	27848
589	27849	27870
590	27871	27906
591	27907	27924
592	27925	27960
593	27961	28070
594	28071	28128
595	28129	28144
596	28145	28248
597	28249	28286
598	28287	28312
599	28313	28352
600	28353	28390
601	28391	28488
602	28489	28524
603	28525	28564
604	28565	28612
605	28613	28626
606	28627	28652
607	28653	28714
608	28715	28756
609	28757	28806
610	28807	28812
611	28813	28964
612	28965	28970
613	28971	28982
614	28983	29024
615	29025	29034
616	29035	29072
617	29073	29116
618	29117	29158
619	29159	29198
620	29199	29212
621	29213	29240
622	29241	29260
623	29261	29294
624	29295	29336
625	29337	29354
626	29355	29422
627	29423	29426
628	29427	29464
629	29465	29504
630	29505	29532
631	29533	29628
632	29629	29670
633	29671	29746
634	29747	29790
635	29791	29798
636	29799	29822
637	29823	29860
638	29861	29888
639	29889	29916
640	29917	29942
641	29943	29978
642	29979	30022
643	30023	30048
644	30049	30090
645	30091	30144
646	30145	30164
647	30165	30200
648	30201	30242
649	30243	30276
650	30277	30314
651	30315	30356
652	30357	30390
653	30391	30414
654	30415	30444
655	30445	30486
656	30487	30536
657	30537	30558
658	30559	30586
659	30587	30638
660	30639	30676
661	30677	30718
662	30719	30756
663	30757	30792
664	30793	30846
665	30847	30870
666	30871	30904
667	30905	30942
668	30943	30964
669	30965	31030
670	31031	31100
671	31101	31132
672	31133	31170
673	31171	31208
674	31209	31242
675	31243	31300
676	31301	31324
677	31325	31360
678	31361	31388
679	31389	31428
680	31429	31462
681	31463	31510
682	31511	31536
683	31537	31596
684	31597	31632
685	31633	31656
686	31657	31740
687	31741	31830
688	31831	31888
689	31889	31954
690	31955	31980
691	31981	32000
692	32001	32040
693	32041	32106
694	32107	32164
695	32165	32238
696	32239	32278
697	32279	32324
698	32325	32408
699	32409	32472
700	32473	32526
701	32527	32578
702	32579	32640
703	32641	32658
704	32659	32686
705	32687	32726
706	32727	32744
707	32745	32774
708	32775	32798
709	32799	32870
710	32871	32950
711	32951	32992
712	32993	33024
713	33025	33060
714	33061	33096
715	33097	33118
716	33119	33154
717	33155	33192
718	33193	33240
719	33241	33256
720	33257	33324
721	33325	33472
722	33473	33536
723	33537	33550
724	33551	33600
725	33601	33608
726	33609	33688
727	33689	33726
728	33727	33824
729	33825	33902
730	33903	33984
731	33985	34012
732	34013	34042
733	34043	34102
734	34103	34174
735	34175	34212
736	34213	34256
737	34257	34310
738	34311	34344
739	34345	34386
740	34387	34438
741	34439	34500
742	34501	34552
743	34553	34606
744	34607	34686
745	34687	34730
746	34731	34798
747	34799	34862
748	34863	34894
749	34895	34954
750	34955	35002
751	35003	35092
752	35093	35156
753	35157	35200
754	35201	35240
755	35241	35270
756	35271	35294
757	35295	35330
758	35331	35378
759	35379	35438
760	35439	35514
761	35515	35584
762	35585	35636
763	35637	35678
764	35679	35748
765	35749	35800
766	35801	35884
767	35885	35968
768	35969	36016
769	36017	36070
770	36071	36138
771	36139	36196
772	36197	36260
773	36261	36344
774	36345	36380
775	36381	36448
776	36449	36452
777	36453	36474
778	36475	36540
779	36541	36574
780	36575	36624
781	36625	36656
782	36657	36664
783	36665	36702
784	36703	36744
785	36745	36758
786	36759	36788
787	36789	36866
788	36867	36924
789	36925	36952
790	36953	36998
791	36999	37056
792	37057	37102
793	37103	37142
794	37143	37202
795	37203	37256
796	37257	37284
797	37285	37306
798	37307	37376
799	37377	37424
800	37425	37434
801	37435	37490
802	37491	37560
803	37561	37592
804	37593	37670
805	37671	37674
806	37675	37678
807	37679	37684
808	37685	37742
809	37743	37794
810	37795	37798
811	37799	37802
812	37803	37814
813	37815	37852
814	37853	37884
815	37885	37888
816	37889	37892
817	37893	37938
818	37939	38002
819	38003	38014
820	38015	38112
821	38113	38196
822	38197	38200
823	38201	38234
824	38235	38290
825	38291	38356
826	38357	38404
827	38405	38544
828	38545	38632
829	38633	38716
830	38717	38814
831	38815	38896
832	38897	38902
833	38903	39126
834	39127	39130
835	39131	39134
836	39135	39140
837	39141	39190
838	39191	39268
839	39269	39330
840	39331	39368
841	39369	39504
842	39505	39568
843	39569	39646
844	39647	39650
845	39651	39654
846	39655	39658
847	39659	39686
848	39687	39690
849	39691	39732
850	39733	39788
851	39789	39832
852	39833	39838
853	39839	39914
854	39915	39954
855	39955	40018
856	40019	40076
857	40077	40118
858	40119	40176
859	40177	40198
860	40199	40256
861	40257	40262
862	40263	40310
863	40311	40384
864	40385	40412
865	40413	40476
866	40477	40514
867	40515	40596
868	40597	40632
869	40633	40666
870	40667	40746
871	40747	40812
872	40813	40912
873	40913	41008
874	41009	41092
875	41093	41130
876	41131	41168
877	41169	41222
878	41223	41228
879	41229	41260
880	41261	41268
881	41269	41296
882	41297	41342
883	41343	41408
884	41409	41416
885	41417	41506
886	41507	41532
887	41533	41538
888	41539	41568
889	41569	41594
890	41595	41628
891	41629	41652
892	41653	41694
893	41695	41736
894	41737	41768
895	41769	41838
896	41839	41866
897	41867	41886
898	41887	41898
899	41899	41944
900	41945	41970
901	41971	41992
902	41993	42010
903	42011	42106
904	42107	42144
905	42145	42148
906	42149	42216
907	42217	42268
908	42269	42296
909	42297	42312
910	42313	42356
911	42357	42366
912	42367	42410
913	42411	42534
914	42535	42574
915	42575	42622
916	42623	42696
917	42697	42760
918	42761	42802
919	42803	42832
920	42833	42866
921	42867	42882
922	42883	42924
923	42925	42978
924	42979	43086
925	43087	43128
926	43129	43150
927	43151	43266
928	43267	43310
929	43311	43346
930	43347	43384
931	43385	43452
932	43453	43482
933	43483	43534
934	43535	43564
935	43565	43610
936	43611	43652
937	43653	43690
938	43691	43700
939	43701	43712
940	43713	43716
941	43717	43826
942	43827	43832
943	43833	43856
944	43857	43900
945	43901	43996
946	43997	44040
947	44041	44058
948	44059	44134
949	44135	44146
950	44147	44198
951	44199	44292
952	44293	44374
953	44375	44394
954	44395	44426
955	44427	44522
956	44523	44544
957	44545	44574
958	44575	44602
959	44603	44724
960	44725	44756
961	44757	44794
962	44795	44822
963	44823	44840
964	44841	44876
965	44877	44904
966	44905	44998
967	44999	45040
968	45041	45116
969	45117	45148
970	45149	45204
971	45205	45308
972	45309	45364
973	45365	45420
974	45421	45424
975	45425	45430
976	45431	45500
977	45501	45510
978	45511	45564
979	45565	45642
980	45643	45662
981	45663	45680
982	45681	45696
983	45697	45702
984	45703	45752
985	45753	45774
986	45775	45844
987	45845	45892
988	45893	46020
989	46021	46026
990	46027	46106
991	46107	46136
992	46137	46184
993	46185	46274
994	46275	46312
995	46313	46390
996	46391	46396
997	46397	46420
998	46421	46458
999	46459	46472
1000	46473	46544
1001	46545	46596
1002	46597	46660
1003	46661	46686
1004	46687	46700
1005	46701	46758
1006	46759	46768
1007	46769	46834
1008	46835	46838
1009	46839	46916
1010	46917	46970
1011	46971	47006
1012	47007	47058
1013	47059	47094
1014	47095	47110
1015	47111	47166
1016	47167	47196
1017	47197	47222
1018	47223	47306
1019	47307	47348
1020	47349	47390
1021	47391	47456
1022	47457	47528
1023	47529	47538
1024	47539	47560
1025	47561	47596
1026	47597	47606
1027	47607	47742
1028	47743	47746
1029	47747	47782
1030	47783	47788
1031	47789	47792
1032	47793	47876
1033	47877	47928
1034	47929	47978
1035	47979	48026
1036	48027	48032
1037	48033	48078
1038	48079	48152
1039	48153	48300
1040	48301	48404
1041	48405	48412
1042	48413	48440
1043	48441	48498
1044	48499	48616
1045	48617	48714
1046	48715	48798
1047	48799	48854
1048	48855	48926
1049	48927	49008
1050	49009	49042
1051	49043	49104
1052	49105	49150
1053	49151	49210
1054	49211	49234
1055	49235	49314
1056	49315	49452
1057	49453	49470
1058	49471	49594
1059	49595	49626
1060	49627	49716
1061	49717	49790
1062	49791	49892
1063	49893	49964
1064	49965	50098
1065	50099	50238
1066	50239	50312
1067	50313	50358
1068	50359	50454
1069	50455	50566
1070	50567	50648
1071	50649	50726
1072	50727	50762
1073	50763	50844
1074	50845	50860
1075	50861	50974
1076	50975	51048
1077	51049	51052
1078	51053	51102
1079	51103	51126
1080	51127	51234
1081	51235	51244
1082	51245	51390
1083	51391	51480
1084	51481	51496
1085	51497	51582
1086	51583	51622
1087	51623	51720
1088	51721	51774
1089	51775	51798
1090	51799	51828
1091	51829	51862
1092	51863	51918
1093	51919	52060
1094	52061	52106
1095	52107	52178
1096	52179	52240
1097	52241	52282
1098	52283	52364
1099	52365	52416
1100	52417	52472
1101	52473	52524
1102	52525	52624
1103	52625	52670
1104	52671	52696
1105	52697	52746
1106	52747	52752
1107	52753	52866
1108	52867	52906
1109	52907	52918
1110	52919	52950
1111	52951	53148
1112	53149	53304
1113	53305	53318
1114	53319	53398
1115	53399	53452
1116	53453	53500
1117	53501	53560
1118	53561	53618
1119	53619	53674
1120	53675	53700
1121	53701	53732
1122	53733	53772
1123	53773	53970
1124	53971	54144
1125	54145	54148
1126	54149	54176
1127	54177	54264
1128	54265	54360
1129	54361	54438
1130	54439	54446
1131	54447	54512
1132	54513	54644
1133	54645	54724
1134	54725	54810
1135	54811	54870
1136	54871	54956
1137	54957	54972
1138	54973	54998
1139	54999	55070
1140	55071	55178
1141	55179	55252
1142	55253	55296
1143	55297	55374
1144	55375	55410
1145	55411	55502
1146	55503	55568
1147	55569	55586
1148	55587	55654
1149	55655	55712
1150	55713	55758
1151	55759	55768
1152	55769	55824
1153	55825	55888
1154	55889	55894
1155	55895	55932
1156	55933	55996
1157	55997	56000
1158	56001	56066
1159	56067	56108
1160	56109	56160
1161	56161	56204
1162	56205	56210
1163	56211	56266
1164	56267	56334
1165	56335	56350
1166	56351	56360
1167	56361	56422
1168	56423	56468
1169	56469	56472
1170	56473	56566
1171	56567	56662
1172	56663	56720
1173	56721	56796
1174	56797	56828
1175	56829	56866
1176	56867	56876
1177	56877	56910
1178	56911	56934
1179	56935	57012
1180	57013	57046
1181	57047	57098
1182	57099	57144
1183	57145	57236
1184	57237	57312
1185	57313	57316
1186	57317	57360
1187	57361	57380
1188	57381	57388
1189	57389	57394
1190	57395	57410
1191	57411	57414
1192	57415	57432
1193	57433	57454
1194	57455	57518
1195	57519	57548
1196	57549	57604
1197	57605	57668
1198	57669	57704
1199	57705	57768
1200	57769	57856
1201	57857	57910
1202	57911	57940
1203	57941	58010
1204	58011	58098
1205	58099	58174
1206	58175	58270
1207	58271	58302
1208	58303	58340
1209	58341	58404
1210	58405	58448
1211	58449	58512
1212	58513	58608
1213	58609	58712
1214	58713	58756
1215	58757	58788
1216	58789	58864
1217	58865	58878
1218	58879	58920
1219	58921	58924
1220	58925	58950
1221	58951	58982
1222	58983	58992
1223	58993	59002
1224	59003	59008
1225	59009	59018
1226	59019	59024
1227	59025	59040
1228	59041	59044
1229	59045	59066
1230	59067	59070
1231	59071	59076
1232	59077	59084
1233	59085	59092
1234	59093	59102
1235	59103	59108
1236	59109	59114
1237	59115	59124
1238	59125	59148
1239	59149	59206
1240	59207	59234
1241	59235	59276
1242	59277	59326
1243	59327	59350
1244	59351	59408
1245	59409	59494
1246	59495	59512
1247	59513	59570
1248	59571	59654
1249	59655	59670
1250	59671	59706
1251	59707	59780
1252	59781	59842
1253	59843	59884
1254	59885	59894
1255	59895	59950
1256	59951	60008
1257	60009	60036
1258	60037	60040
1259	60041	60056
1260	60057	60076
1261	60077	60136
1262	60137	60154
1263	60155	60192
1264	60193	60258
1265	60259	60306
1266	60307	60358
1267	60359	60394
1268	60395	60432
1269	60433	60480
1270	60481	60554
1271	60555	60578
1272	60579	60616
1273	60617	60656
1274	60657	60660
1275	60661	60676
1276	60677	60720
1277	60721	60834
1278	60835	60898
1279	60899	60906
1280	60907	60962
1281	60963	61062
1282	61063	61106
1283	61107	61146
1284	61147	61158
1285	61159	61188
1286	61189	61258
1287	61259	61276
1288	61277	61308
1289	61309	61356
1290	61357	61430
1291	61431	61448
1292	61449	61452
1293	61453	61520
1294	61521	61544
1295	61545	61550
1296	61551	61554
1297	61555	61558
1298	61559	61600
1299	61601	61662
1300	61663	61684
1301	61685	61762
1302	61763	61848
1303	61849	61958
1304	61959	61974
1305	61975	61986
1306	61987	62018
1307	62019	62094
1308	62095	62158
1309	62159	62182
1310	62183	62242
1311	62243	62256
1312	62257	62304
1313	62305	62336
1314	62337	62386
1315	62387	62472
1316	62473	62484
1317	62485	62538
1318	62539	62566
1319	62567	62618
1320	62619	62680
1321	62681	62714
1322	62715	62778
1323	62779	62802
1324	62803	62826
1325	62827	62876
1326	62877	62960
1327	62961	62974
1328	62975	63028
1329	63029	63056
1330	63057	63114
1331	63115	63166
1332	63167	63226
1333	63227	63308
1334	63309	63322
1335	63323	63342
1336	63343	63358
1337	63359	63380
1338	63381	63464
1339	63465	63492
1340	63493	63504
1341	63505	63516
1342	63517	63534
1343	63535	63550
1344	63551	63604
1345	63605	63652
1346	63653	63770
1347	63771	63804
1348	63805	63856
1349	63857	63886
1350	63887	63950
1351	63951	63990
1352	63991	64060
1353	64061	64076
1354	64077	64174
1355	64175	64256
1356	64257	64288
1357	64289	64364
1358	64365	64406
1359	64407	64448
1360	64449	64530
1361	64531	64600
1362	64601	64622
1363	64623	64632
1364	64633	64644
1365	64645	64652
1366	64653	64674
1367	64675	64678
1368	64679	64684
1369	64685	64708
1370	64709	64720
1371	64721	64732
1372	64733	64750
1373	64751	64766
1374	64767	64820
1375	64821	64866
1376	64867	64992
1377	64993	65024
1378	65025	65076
1379	65077	65106
1380	65107	65172
1381	65173	65218
1382	65219	65288
1383	65289	65304
1384	65305	65402
1385	65403	65486
1386	65487	65518
1387	65519	65596
1388	65597	65636
1389	65637	65680
1390	65681	65762
1391	65763	65834
1392	65835	65838
1393	65839	65860
1394	65861	65864
1395	65865	65906
1396	65907	65932
1397	65933	65940
1398	65941	65944
1399	65945	65948
1400	65949	65956
1401	65957	65966
1402	65967	65976
1403	65977	65980
1404	65981	65984
1405	65985	66026
1406	66027	66088
1407	66089	66164
1408	66165	66182
1409	66183	66256
1410	66257	66272
1411	66273	66338
1412	66339	66392
1413	66393	66442
1414	66443	66446
1415	66447	66470
1416	66471	66546
1417	66547	66648
1418	66649	66708
1419	66709	66726
1420	66727	66734
1421	66735	66806
1422	66807	66836
1423	66837	66874
1424	66875	66900
1425	66901	66920
1426	66921	66930
1427	66931	66940
1428	66941	66958
1429	66959	66968
1430	66969	66986
1431	66987	67020
1432	67021	67094
1433	67095	67132
1434	67133	67160
1435	67161	67176
1436	67177	67186
1437	67187	67192
1438	67193	67200
1439	67201	67206
1440	67207	67234
1441	67235	67240
1442	67241	67254
1443	67255	67260
1444	67261	67268
1445	67269	67274
1446	67275	67302
1447	67303	67320
1448	67321	67324
1449	67325	67328
1450	67329	67354
1451	67355	67394
1452	67395	67410
1453	67411	67428
1454	67429	67442
1455	67443	67466
1456	67467	67470
1457	67471	67544
1458	67545	67582
1459	67583	67632
1460	67633	67716
1461	67717	67758
1462	67759	67766
1463	67767	67770
1464	67771	67842
1465	67843	67880
1466	67881	67906
1467	67907	67924
1468	67925	67934
1469	67935	67968
1470	67969	67988
1471	67989	68022
1472	68023	68042
1473	68043	68122
1474	68123	68142
1475	68143	68166
1476	68167	68220
1477	68221	68236
1478	68237	68294
1479	68295	68326
1480	68327	68350
1481	68351	68376
1482	68377	68420
1483	68421	68470
1484	68471	68478
1485	68479	68572
1486	68573	68584
1487	68585	68646
1488	68647	68650
1489	68651	68712
1490	68713	68754
1491	68755	68844
1492	68845	68882
1493	68883	68942
1494	68943	68982
1495	68983	69056
1496	69057	69094
1497	69095	69120
1498	69121	69198
1499	69199	69280
1500	69281	69320
1501	69321	69410
1502	69411	69460
1503	69461	69488
1504	69489	69518
1505	69519	69576
1506	69577	69616
1507	69617	69664
1508	69665	69702
1509	69703	69734
1510	69735	69774
1511	69775	69830
1512	69831	69886
1513	69887	69974
1514	69975	70014
1515	70015	70096
1516	70097	70178
1517	70179	70196
1518	70197	70240
1519	70241	70250
1520	70251	70282
1521	70283	70320
1522	70321	70324
1523	70325	70330
1524	70331	70346
1525	70347	70354
1526	70355	70362
1527	70363	70370
1528	70371	70378
1529	70379	70398
1530	70399	70490
1531	70491	70494
1532	70495	70502
1533	70503	70510
1534	70511	70552
1535	70553	70556
1536	70557	70604
1537	70605	70642
1538	70643	70682
1539	70683	70788
1540	70789	70844
1541	70845	70946
1542	70947	70984
1543	70985	71080
1544	71081	71122
1545	71123	71126
1546	71127	71194
1547	71195	71200
1548	71201	71282
1549	71283	71332
1550	71333	71336
1551	71337	71390
1552	71391	71406
1553	71407	71444
1554	71445	71504
1555	71505	71526
1556	71527	71550
1557	71551	71554
1558	71555	71558
1559	71559	71590
1560	71591	71594
1561	71595	71602
1562	71603	71610
1563	71611	71618
1564	71619	71626
1565	71627	71674
1566	71675	71764
1567	71765	71820
1568	71821	71874
1569	71875	71904
1570	71905	71940
1571	71941	71948
1572	71949	71952
1573	71953	71992
1574	71993	72000
1575	72001	72008
1576	72009	72060
1577	72061	72088
1578	72089	72126
1579	72127	72154
1580	72155	72186
1581	72187	72190
1582	72191	72224
1583	72225	72228
1584	72229	72252
1585	72253	72256
1586	72257	72280
1587	72281	72284
1588	72285	72366
1589	72367	72378
1590	72379	72400
1591	72401	72498
1592	72499	72558
1593	72559	72638
1594	72639	72642
1595	72643	72686
1596	72687	72698
1597	72699	72732
1598	72733	72800
1599	72801	72900
1600	72901	72990
1601	72991	72996
1602	72997	73102
1603	73103	73140
1604	73141	73144
1605	73145	73174
1606	73175	73256
1607	73257	73336
1608	73337	73374
1609	73375	73432
1610	73433	73468
1611	73469	73492
1612	73493	73540
1613	73541	73558
1614	73559	73642
1615	73643	73740
1616	73741	73780
1617	73781	73794
1618	73795	73858
1619	73859	73870
1620	73871	73884
1621	73885	73932
1622	73933	74012
1623	74013	74074
1624	74075	74128
1625	74129	74144
1626	74145	74238
1627	74239	74266
1628	74267	74332
1629	74333	74388
1630	74389	74404
1631	74405	74414
1632	74415	74430
1633	74431	74452
1634	74453	74462
1635	74463	74476
1636	74477	74504
1637	74505	74558
1638	74559	74566
1639	74567	74614
1640	74615	74654
1641	74655	74736
1642	74737	74804
1643	74805	74824
1644	74825	74832
1645	74833	74922
1646	74923	74944
1647	74945	74988
1648	74989	75046
1649	75047	75060
1650	75061	75086
1651	75087	75090
1652	75091	75128
1653	75129	75132
1654	75133	75150
1655	75151	75188
1656	75189	75198
1657	75199	75236
1658	75237	75332
1659	75333	75378
1660	75379	75450
1661	75451	75526
1662	75527	75550
1663	75551	75564
1664	75565	75658
1665	75659	75688
1666	75689	75732
1667	75733	75770
1668	75771	75778
1669	75779	75812
1670	75813	75826
1671	75827	75848
1672	75849	75868
1673	75869	75902
1674	75903	75966
